applicant_age,gender,province,monthly_income_npr,loan_amount_npr,loan_tenure_months,max_dpd_24m,overdue_count_12m,bounce_count_12m,restructure_count,dscr,emi_income_ratio,income_stability,avg_bank_balance_6m,income_cagr_2y,ltv_ratio,collateral_score,insurance_flag,active_loan_count,credit_history_months,hard_enquiry_6m,bank_tenure_months,product_count,avg_deposit_12m,bs_month_applied,festival_proximity,district_npa_rate,remittance_inflow_flag,defaulted
45,Female,Sudurpashchim,23000,203000,60,13,1,0,0,3.5,0.2729,1.0,49700.0,0.1473,0.6742,0.6,1,0,20,1,14,2,67000.0,7,6,0.0145,0,0
36,Male,Madhesh,51900,799000,12,0,0,0,0,0.5,2.5,1.0,109600.0,0.1903,0.7118,0.8,1,3,206,7,86,2,64100.0,5,30,0.016,1,1
28,Male,Bagmati,16100,170000,60,0,0,1,0,2.1421,0.4545,0.4,27200.0,0.1114,0.6751,0.6,0,1,20,0,63,4,24600.0,6,14,0.0131,0,0
30,Male,Province No. 1,36000,208000,84,0,0,0,0,3.5,0.1335,1.0,2400.0,0.0007,0.6961,0.4,0,0,21,0,1,2,500.0,6,19,0.0116,0,0
33,Female,Karnali,12100,105000,48,0,0,0,0,1.6986,0.6064,0.4,1900.0,-0.0271,0.5161,0.5,1,1,11,2,76,3,500.0,7,2,0.0161,0,0
41,Male,Sudurpashchim,32300,146000,12,0,0,0,0,1.3141,0.7372,1.0,474000.0,0.0345,0.561,0.5,0,1,44,2,31,1,312700.0,7,9,0.0153,1,0
55,Female,Province No. 1,23000,263000,84,0,0,0,0,1.6613,0.5575,0.4,5600.0,0.2624,0.6876,0.4,0,3,85,2,48,1,500.0,6,0,0.0124,1,0
39,Male,Province No. 1,68800,846000,48,0,0,0,0,1.6801,0.6285,1.0,138400.0,0.0818,0.7919,0.8,1,1,26,4,49,3,122800.0,7,13,0.0123,0,0
39,Female,Gandaki,30800,187000,120,81,1,2,0,1.4582,0.6884,1.0,97300.0,0.0756,0.3657,0.4,1,5,125,4,92,3,53700.0,7,0,0.0142,0,1
60,Female,Lumbini,102400,944000,48,7,0,0,1,1.8997,0.5433,1.0,86900.0,0.1322,0.6731,0.6,0,2,19,3,10,5,81100.0,3,16,0.0139,0,1
24,Female,Lumbini,18400,67000,120,3,3,4,0,3.5,0.2552,1.0,500.0,0.0668,0.2906,0.5,0,2,6,1,18,6,2400.0,3,45,0.0137,0,0
22,Male,Bagmati,247300,2409000,60,0,0,0,0,2.2162,0.4631,0.7,269800.0,0.1274,0.4257,0.6,1,2,6,1,9,4,268300.0,6,0,0.0117,0,0
62,Male,Bagmati,128500,1339000,36,0,0,0,0,1.3475,0.7951,0.7,462300.0,0.0689,0.8204,0.6,1,3,110,3,39,6,606200.0,1,56,0.0115,0,1
60,Male,Bagmati,84500,378000,84,1,4,2,0,2.2885,0.4227,0.7,111500.0,0.1182,0.5829,0.6,1,2,42,2,33,5,54800.0,7,1,0.0131,0,0
37,Male,Lumbini,43400,402000,48,21,3,1,0,2.3394,0.4372,1.0,261300.0,0.132,0.2999,0.6,1,1,39,2,58,2,294600.0,4,27,0.0137,1,0
30,Male,Sudurpashchim,24900,234000,84,0,0,0,0,2.2182,0.4883,0.7,281000.0,0.0194,0.3538,1.0,1,3,175,3,20,1,339900.0,2,36,0.0144,0,0
26,Male,Sudurpashchim,27700,194000,36,0,0,0,0,2.7661,0.3554,1.0,23900.0,0.1519,0.4111,0.6,0,0,19,0,55,2,71400.0,9,45,0.0149,1,0
27,Female,Gandaki,19300,172000,12,2,4,2,0,1.0092,1.0036,0.4,500.0,0.0604,0.3082,0.5,1,0,15,2,90,2,500.0,4,35,0.0115,0,1
58,Female,Bagmati,115000,587000,48,9,0,0,0,2.8894,0.3459,0.7,257900.0,0.0838,0.4506,0.4,0,1,53,0,217,2,281200.0,5,15,0.0119,0,1
52,Female,Madhesh,43200,625000,60,15,4,4,0,1.153,0.823,0.7,257300.0,0.0434,0.3231,1.0,1,2,98,0,32,2,231700.0,12,42,0.0131,0,0
56,Male,Madhesh,29900,298000,84,5,2,1,0,2.8334,0.3541,0.7,500.0,0.2137,0.5209,1.0,1,1,1,2,16,2,500.0,9,63,0.0147,0,0
42,Female,Province No. 1,59000,338000,48,0,0,0,0,2.2506,0.4238,0.7,97000.0,0.1638,0.5584,0.6,0,1,45,0,4,3,124800.0,8,37,0.0125,0,0
48,Male,Province No. 1,58600,299000,60,1,1,1,0,2.8457,0.3671,0.7,367700.0,0.0466,0.7976,0.5,0,1,27,1,65,3,358300.0,9,65,0.016,0,0
58,Female,Province No. 1,32200,313000,48,0,0,0,0,2.8786,0.3366,1.0,43000.0,0.1402,0.6736,0.5,0,0,240,1,96,6,80200.0,1,64,0.0126,0,0
36,Male,Karnali,22200,399000,24,125,1,1,1,0.5582,1.6061,0.7,70900.0,0.1418,0.2845,0.4,1,2,52,1,80,5,47900.0,6,0,0.0156,1,1
43,Female,Province No. 1,54400,213000,48,24,3,0,0,2.4468,0.3925,1.0,76900.0,0.1277,0.7198,0.8,1,2,168,4,104,2,55000.0,2,39,0.0128,0,0
33,Male,Madhesh,58800,637000,60,69,5,4,0,2.5324,0.4028,1.0,278400.0,0.1416,0.3133,0.6,0,1,25,2,26,4,137900.0,10,79,0.0145,1,0
42,Male,Bagmati,107400,838000,36,0,0,0,0,2.8576,0.3443,0.7,229600.0,0.1467,0.2686,0.4,0,0,127,0,47,5,261100.0,5,27,0.0134,0,0
29,Male,Bagmati,133200,651000,60,0,0,0,0,3.5,0.301,1.0,315800.0,0.0792,0.7237,0.5,0,1,3,0,119,6,373800.0,2,37,0.011,0,0
29,Male,Gandaki,82100,1003000,24,7,1,2,0,1.2192,0.8361,0.7,329300.0,0.0214,0.6542,0.6,0,0,113,0,4,2,283000.0,10,91,0.0126,0,1
36,Other,Bagmati,151800,908000,84,0,0,0,0,3.5,0.2316,1.0,78500.0,0.1097,0.2708,0.4,1,1,3,1,53,1,65300.0,6,9,0.0119,0,0
60,Female,Bagmati,91400,726000,60,0,0,0,0,2.5609,0.3919,1.0,541600.0,0.09,0.5985,0.6,0,1,240,1,29,3,456300.0,6,0,0.0125,0,0
32,Female,Province No. 1,35800,462000,120,0,0,0,1,1.752,0.571,0.7,542100.0,0.1013,0.5634,0.8,1,2,25,3,47,5,497900.0,6,0,0.0133,0,0
48,Female,Bagmati,138100,986000,48,0,0,0,0,1.1922,0.8867,1.0,66500.0,0.0527,0.5121,0.8,1,4,149,2,30,5,87000.0,11,16,0.0123,0,1
45,Female,Province No. 1,48200,702000,48,21,3,3,0,1.2434,0.8365,0.7,54500.0,0.1643,0.6901,0.5,1,4,65,0,1,2,6300.0,1,45,0.0123,0,1
46,Female,Sudurpashchim,41500,471000,24,0,0,0,0,1.1558,0.8812,0.7,493000.0,0.2564,0.668,0.5,1,0,6,2,65,2,319800.0,12,31,0.0149,0,0
26,Female,Lumbini,37500,218000,120,0,0,0,1,3.5,0.1975,0.7,135400.0,0.2581,0.3239,0.8,1,1,32,2,71,3,117400.0,11,22,0.0128,1,0
54,Male,Lumbini,40300,270000,120,152,1,0,1,3.5,0.1224,1.0,234700.0,0.0522,0.499,0.6,1,0,40,1,49,6,309100.0,8,29,0.0136,0,0
53,Male,Gandaki,55700,573000,60,0,0,0,0,1.292,0.7868,0.7,44400.0,0.1436,0.4034,0.6,1,2,240,0,36,4,78700.0,5,3,0.0131,0,0
25,Male,Lumbini,14900,153000,60,1,3,1,0,2.2567,0.4652,1.0,25800.0,0.0317,0.5096,0.8,1,1,1,1,23,3,43200.0,8,47,0.0134,0,0
37,Female,Bagmati,58300,245000,120,0,0,0,0,3.5,0.2507,1.0,149000.0,0.0535,0.3693,0.5,1,1,26,2,27,4,99200.0,9,56,0.0113,0,0
57,Female,Province No. 1,27000,513000,120,1,7,8,0,2.0402,0.5378,1.0,46800.0,0.0958,0.3738,0.6,0,1,240,1,27,6,500.0,1,63,0.0126,0,0
30,Male,Gandaki,60300,869000,120,1,3,2,0,1.5188,0.6892,1.0,115000.0,0.0639,0.7096,0.5,1,2,20,1,29,4,174300.0,4,9,0.0122,1,0
42,Female,Bagmati,45200,305000,84,0,0,0,0,1.6203,0.6309,1.0,131500.0,0.0235,0.7166,0.5,1,4,6,2,7,3,114500.0,9,66,0.0111,1,0
55,Female,Lumbini,38800,156000,48,8,0,0,0,3.5,0.1754,1.0,220800.0,0.0389,0.3682,0.8,1,0,240,1,5,2,152000.0,6,0,0.0125,0,0
54,Male,Lumbini,42100,559000,24,1,1,0,0,0.6556,1.4969,1.0,68200.0,0.1612,0.5301,0.5,1,5,128,3,282,2,63400.0,7,9,0.0123,0,1
37,Female,Madhesh,65200,805000,120,1,1,0,0,1.9676,0.4617,0.7,368800.0,0.0018,0.421,0.5,0,2,217,4,24,5,500200.0,12,59,0.0157,1,0
50,Female,Lumbini,32400,290000,120,0,0,0,0,3.5,0.1704,1.0,88600.0,0.072,0.7413,0.6,0,0,61,0,25,4,65000.0,7,5,0.0136,0,0
60,Male,Bagmati,41600,456000,48,5,4,3,0,1.3258,0.7297,1.0,53700.0,0.1031,0.6672,0.8,1,3,20,1,51,4,44300.0,2,45,0.0113,0,0
39,Male,Lumbini,21200,377000,120,8,1,1,0,2.1413,0.4469,1.0,33200.0,0.0839,0.2677,0.5,0,1,10,1,20,4,77600.0,7,7,0.0129,0,0
61,Female,Bagmati,50400,253000,24,21,2,1,0,1.2336,0.7453,1.0,29300.0,0.0806,0.6252,0.5,1,2,69,0,1,4,15100.0,3,21,0.0147,0,0
53,Male,Bagmati,65600,987000,48,0,0,1,0,1.6179,0.6595,0.7,155600.0,0.2008,0.7265,0.5,1,2,64,1,11,1,171400.0,6,0,0.0121,0,0
48,Male,Bagmati,89100,949000,48,0,0,0,0,1.9697,0.5255,0.4,59300.0,0.1809,0.4474,0.6,1,1,67,1,18,4,93200.0,7,0,0.0123,1,0
51,Female,Gandaki,83600,945000,120,0,0,0,0,3.5,0.2367,0.7,363800.0,0.1461,0.7138,0.5,0,0,18,1,11,5,301700.0,1,59,0.0119,0,0
28,Male,Gandaki,47600,307000,24,0,0,0,0,1.0364,0.9753,0.7,151800.0,-0.0277,0.628,0.5,1,2,173,1,4,3,107100.0,10,93,0.0137,0,0
21,Male,Madhesh,66400,571000,84,48,5,2,2,2.7702,0.3749,1.0,609600.0,0.0838,0.3631,0.6,0,2,11,0,36,6,504600.0,5,23,0.0155,1,1
55,Female,Bagmati,36600,544000,120,73,1,0,0,2.3126,0.447,0.4,206800.0,0.1259,0.4639,0.8,1,1,219,1,25,5,221000.0,4,18,0.0121,1,0
50,Female,Bagmati,66600,417000,48,5,6,3,0,1.7214,0.5661,1.0,292600.0,0.0848,0.6928,0.6,0,2,240,1,9,4,374200.0,11,39,0.0116,0,1
60,Male,Madhesh,29000,286000,84,2,3,1,0,1.3202,0.7083,1.0,172100.0,0.0762,0.7251,0.5,0,4,2,4,38,2,205100.0,10,94,0.0129,0,1
42,Male,Bagmati,112100,1445000,60,0,0,0,0,2.4343,0.4112,1.0,327400.0,0.1296,0.3177,0.8,1,0,164,2,33,4,272200.0,9,75,0.0123,0,0
37,Male,Lumbini,48600,708000,60,0,0,0,0,2.3132,0.479,1.0,69400.0,0.1378,0.6054,0.5,0,0,9,1,1,5,68900.0,10,71,0.014,0,0
56,Male,Province No. 1,101200,673000,48,9,2,1,0,2.8056,0.3859,0.7,79200.0,0.3578,0.477,0.8,1,1,156,1,300,3,38000.0,5,19,0.0147,1,0
60,Female,Madhesh,40700,273000,36,0,0,1,0,1.6613,0.6216,1.0,111400.0,0.0756,0.6161,0.5,1,2,133,3,13,5,58800.0,10,73,0.0145,0,0
55,Male,Province No. 1,60400,347000,12,0,0,0,0,1.1044,0.9978,1.0,97100.0,0.1044,0.2728,0.8,0,1,27,0,70,5,88900.0,2,48,0.0117,0,0
55,Male,Bagmati,20800,215000,60,0,0,0,0,3.2014,0.3252,1.0,78700.0,0.1365,0.3181,0.5,0,0,50,0,23,5,25500.0,11,17,0.0108,0,0
28,Female,Bagmati,11700,139000,36,0,0,0,0,1.3856,0.6888,0.4,79200.0,0.0324,0.5983,0.6,1,1,12,1,67,6,49900.0,4,24,0.0122,0,0
57,Female,Sudurpashchim,16600,139000,120,0,0,0,0,2.1853,0.4543,0.7,41900.0,0.2354,0.4418,0.5,1,2,228,3,43,4,12600.0,11,33,0.0152,0,0
21,Female,Sudurpashchim,9700,50000,84,73,1,1,0,3.5,0.2521,0.4,500.0,-0.0326,0.6837,0.4,0,1,0,0,5,6,500.0,8,42,0.0152,0,0
52,Male,Karnali,16400,50000,36,0,0,0,0,3.4127,0.2686,0.7,500.0,0.1219,0.6543,1.0,1,1,61,1,242,3,500.0,11,33,0.0153,1,0
29,Male,Bagmati,63800,527000,24,0,0,0,0,1.0831,0.9817,0.4,287200.0,-0.0556,0.6067,0.8,1,2,102,3,80,4,341400.0,9,70,0.012,0,0
22,Female,Sudurpashchim,20400,250000,120,10,2,1,2,2.0773,0.488,1.0,6300.0,0.0476,0.4154,1.0,1,3,17,0,14,5,4600.0,5,7,0.015,0,0
52,Female,Gandaki,83900,684000,84,0,0,1,0,1.3656,0.7372,1.0,286000.0,0.0639,0.8197,0.6,0,3,20,1,93,5,300800.0,1,63,0.0116,1,0
35,Female,Gandaki,41300,182000,60,6,1,0,0,3.5,0.1348,1.0,155800.0,0.0725,0.6495,0.5,1,0,26,1,48,4,113200.0,9,52,0.013,0,0
57,Male,Bagmati,105000,475000,12,1,1,0,0,1.2132,0.8657,1.0,131400.0,0.1354,0.5005,1.0,1,2,8,3,84,6,145700.0,4,20,0.0116,0,0
32,Female,Province No. 1,8000,96000,120,20,1,1,0,2.6636,0.4016,0.7,77400.0,0.0898,0.3927,0.5,0,1,3,0,125,4,55600.0,4,34,0.013,0,0
50,Other,Bagmati,98700,619000,36,0,0,0,0,1.4894,0.6426,1.0,417900.0,0.0997,0.4664,0.6,1,2,240,5,7,6,401600.0,9,66,0.0119,0,1
48,Male,Karnali,37400,330000,48,7,0,0,0,1.8838,0.4864,1.0,572500.0,0.0335,0.5629,0.4,0,2,240,3,70,2,677200.0,2,51,0.0171,1,0
55,Male,Lumbini,57000,396000,24,21,1,1,0,2.1026,0.4605,0.7,21700.0,0.1327,0.3813,0.6,1,0,29,0,153,5,68700.0,3,23,0.0138,0,0
57,Male,Sudurpashchim,33100,355000,60,1,4,5,0,3.2781,0.2949,1.0,500.0,0.017,0.2551,0.4,0,0,131,2,20,4,500.0,1,47,0.0151,0,1
45,Female,Lumbini,20100,96000,48,0,0,0,0,1.5987,0.6633,1.0,500.0,0.0365,0.3058,0.6,1,3,48,1,43,1,500.0,7,8,0.0117,1,0
35,Male,Karnali,38800,426000,48,0,0,0,0,1.4435,0.6648,1.0,53900.0,0.0882,0.4174,0.4,1,2,86,2,204,5,91900.0,11,16,0.0155,0,0
42,Male,Bagmati,75300,1293000,120,0,0,0,0,2.5486,0.3924,0.7,115900.0,0.1836,0.3943,0.5,0,0,82,2,8,6,147700.0,6,5,0.0121,0,0
46,Female,Bagmati,88700,551000,36,0,0,0,0,1.326,0.7408,1.0,628000.0,0.1117,0.5545,0.6,1,3,84,2,46,5,721800.0,5,21,0.0123,1,0
61,Female,Lumbini,94100,370000,12,0,0,0,0,2.104,0.5105,1.0,581400.0,0.0588,0.7951,0.5,0,0,240,0,99,6,560400.0,12,52,0.0141,0,0
28,Male,Gandaki,50000,774000,120,0,0,0,0,1.4455,0.7256,1.0,35700.0,0.0936,0.274,0.6,1,2,149,0,27,5,76800.0,3,24,0.0121,0,0
24,Female,Bagmati,81400,409000,24,0,0,0,0,3.232,0.3263,0.7,519100.0,0.1501,0.4211,0.6,1,0,35,1,55,2,459700.0,12,37,0.0121,0,0
40,Male,Bagmati,59800,376000,36,0,0,0,0,1.1242,0.9189,1.0,314300.0,0.0928,0.7646,0.6,0,3,77,3,66,4,383800.0,6,15,0.0123,0,0
38,Male,Gandaki,82800,544000,36,3,1,0,0,2.0198,0.5165,1.0,411000.0,0.1508,0.6243,0.5,0,2,33,1,122,6,454800.0,6,16,0.0121,0,0
58,Female,Bagmati,32500,261000,48,29,1,2,0,1.8269,0.5046,0.4,389900.0,-0.0327,0.277,0.5,0,2,240,2,181,6,247300.0,3,38,0.0115,0,0
32,Female,Bagmati,52300,402000,36,0,0,0,0,2.4427,0.4405,0.4,204200.0,0.0717,0.6307,0.8,1,0,45,1,68,2,155700.0,1,64,0.012,0,0
27,Female,Province No. 1,57400,540000,60,1,1,0,0,1.7026,0.5628,1.0,633500.0,0.0917,0.639,0.5,0,2,9,2,6,3,666800.0,1,67,0.0134,0,0
26,Female,Gandaki,45400,382000,36,0,0,0,0,2.12,0.4994,1.0,37800.0,0.1213,0.7616,0.6,0,1,16,2,24,2,50600.0,4,24,0.0133,1,0
58,Female,Province No. 1,61200,251000,48,0,0,0,0,3.5,0.2597,1.0,60100.0,0.062,0.4576,1.0,0,1,240,1,90,5,115000.0,5,13,0.0133,0,0
46,Female,Province No. 1,50400,226000,48,0,0,0,0,3.0612,0.3053,0.7,216600.0,0.1695,0.7372,0.8,0,2,211,1,99,6,177500.0,4,28,0.0133,1,0
61,Female,Bagmati,55900,579000,120,0,0,0,0,1.465,0.7048,1.0,27100.0,0.112,0.3783,1.0,1,5,159,5,117,2,57900.0,4,13,0.0122,0,0
32,Female,Lumbini,9300,127000,84,2,1,0,0,1.6275,0.6157,0.4,55200.0,0.1672,0.3274,0.5,0,2,151,1,127,4,34700.0,10,89,0.0124,1,0
24,Male,Lumbini,57000,278000,36,0,0,0,0,3.5,0.2354,0.7,326200.0,0.1518,0.7801,0.8,1,0,6,0,18,1,241400.0,11,15,0.013,1,0
40,Female,Lumbini,51400,395000,36,0,0,0,0,2.5504,0.3751,0.7,23700.0,0.0994,0.7392,1.0,1,0,2,0,133,6,27400.0,5,17,0.0135,0,0
28,Male,Bagmati,134900,695000,36,5,4,3,0,2.8519,0.3581,1.0,143700.0,0.0869,0.8026,0.6,0,1,6,1,12,4,177000.0,11,20,0.012,0,0
26,Female,Bagmati,56300,784000,48,0,0,0,0,1.8942,0.5296,0.4,97400.0,-0.0389,0.4171,0.5,0,0,47,1,36,2,106800.0,1,61,0.0129,0,0
58,Male,Bagmati,165000,851000,36,54,0,0,1,1.7137,0.6186,0.7,213000.0,0.2431,0.6079,0.5,1,2,240,3,18,6,151900.0,1,67,0.0128,1,1
37,Male,Lumbini,43500,678000,48,4,2,3,0,1.3169,0.7769,0.7,500.0,0.2571,0.3423,0.6,1,1,88,2,1,5,6200.0,5,30,0.0126,0,0
23,Female,Province No. 1,55500,399000,24,5,1,1,0,1.4323,0.7107,1.0,95200.0,-0.0292,0.3002,0.5,1,1,19,0,54,1,144100.0,8,53,0.014,0,0
29,Female,Lumbini,29600,154000,24,8,4,2,0,2.0348,0.5246,0.7,57200.0,0.1237,0.7727,1.0,1,1,6,3,7,1,14300.0,8,34,0.0134,0,0
36,Male,Lumbini,77000,668000,120,1,4,3,0,2.3331,0.4958,0.7,500.0,0.1182,0.7801,0.5,1,2,152,1,44,2,500.0,8,28,0.0128,1,0
58,Male,Province No. 1,19500,174000,60,0,0,0,0,3.3729,0.2905,0.4,128200.0,0.0091,0.4547,0.8,0,0,240,1,19,2,71300.0,1,52,0.0121,0,0
47,Male,Lumbini,63900,271000,60,0,0,0,0,1.542,0.6372,0.7,272400.0,0.3218,0.2719,1.0,1,3,13,3,16,2,248900.0,10,87,0.0129,0,0
42,Female,Bagmati,55700,856000,84,0,0,0,0,1.1913,0.8314,1.0,193700.0,0.1324,0.2815,0.6,1,3,157,0,48,6,183800.0,2,39,0.0126,0,0
45,Male,Province No. 1,59600,635000,84,0,0,0,0,3.5,0.2464,1.0,28600.0,0.0376,0.6659,1.0,0,0,240,1,27,2,9300.0,8,46,0.0136,0,0
54,Female,Gandaki,88600,1106000,120,0,0,0,0,1.5822,0.5918,0.7,500.0,0.0449,0.2505,0.8,1,2,65,1,69,2,51400.0,4,29,0.0121,1,0
29,Female,Bagmati,14700,50000,84,0,0,0,0,3.5,0.1845,0.4,34500.0,0.1395,0.6513,0.5,0,1,68,0,132,4,35600.0,2,37,0.0125,0,1
41,Female,Madhesh,19700,73000,36,0,0,0,0,3.5,0.1863,0.7,5200.0,0.1896,0.4887,0.6,1,0,169,2,59,3,1600.0,11,25,0.0153,0,0
37,Male,Province No. 1,47000,412000,36,0,0,0,0,2.2925,0.4217,1.0,22500.0,0.115,0.6619,1.0,1,0,24,1,16,1,28700.0,2,56,0.0116,0,0
22,Female,Bagmati,96800,679000,84,18,0,0,0,3.5,0.1508,1.0,11200.0,0.0926,0.8017,0.5,0,0,17,0,48,6,39200.0,6,0,0.0109,0,0
44,Female,Madhesh,36800,498000,120,0,0,0,0,2.4632,0.4134,0.7,66100.0,0.1952,0.5463,0.5,1,1,94,1,35,6,113300.0,1,45,0.0143,1,0
50,Male,Bagmati,91900,793000,60,0,0,0,0,1.8195,0.5447,0.7,144500.0,0.0513,0.3431,0.4,0,3,240,2,16,2,99100.0,8,54,0.0125,0,0
48,Male,Bagmati,65500,430000,24,0,0,0,0,1.6194,0.5747,1.0,144300.0,0.0961,0.4947,0.8,1,1,145,2,33,6,103700.0,7,21,0.0133,0,0
23,Female,Bagmati,81500,685000,48,0,0,0,0,2.9113,0.3317,1.0,663600.0,0.0855,0.6995,0.5,0,0,8,0,31,5,394600.0,7,19,0.0118,0,0
37,Male,Sudurpashchim,13800,50000,24,45,0,1,0,1.8986,0.5272,0.4,18100.0,0.2371,0.5569,0.5,0,2,13,1,20,4,16600.0,1,66,0.014,1,1
37,Male,Province No. 1,49300,351000,48,0,0,0,0,1.8728,0.6137,1.0,366500.0,0.062,0.5796,0.6,0,3,163,4,55,2,344700.0,8,48,0.0119,1,0
27,Male,Bagmati,54300,752000,24,6,3,3,0,1.2028,0.8355,1.0,452200.0,0.1262,0.7896,0.8,0,0,7,1,72,6,299900.0,7,4,0.0109,0,0
43,Male,Gandaki,46200,474000,48,0,0,0,0,2.6837,0.3743,1.0,137100.0,0.0265,0.3985,0.6,1,0,33,0,5,3,108800.0,11,10,0.0142,0,0
43,Female,Bagmati,118600,671000,60,17,0,0,0,1.9097,0.5131,1.0,36200.0,0.1305,0.8118,0.8,1,2,240,0,18,4,28300.0,3,23,0.0121,0,0
53,Female,Bagmati,139900,798000,60,0,0,0,0,2.7668,0.3529,1.0,305200.0,0.0265,0.5842,0.5,0,2,240,2,32,2,252500.0,8,42,0.0109,0,0
53,Female,Madhesh,25400,296000,60,4,4,4,0,2.7708,0.372,0.7,4200.0,0.0321,0.6224,0.5,0,0,176,1,23,5,1400.0,6,0,0.0145,1,0
58,Male,Lumbini,31300,285000,12,0,0,0,0,0.5429,1.5082,0.7,131400.0,0.1222,0.7959,0.8,1,1,19,3,13,4,184100.0,2,46,0.0124,0,1
38,Male,Lumbini,58800,335000,36,7,3,1,0,2.0032,0.4845,0.7,37100.0,0.0763,0.3348,0.8,1,3,113,4,63,6,19500.0,9,59,0.0138,0,1
29,Male,Gandaki,22300,67000,48,75,2,0,0,3.5,0.1182,0.7,124800.0,0.0585,0.5775,0.4,0,0,51,0,51,2,119000.0,8,47,0.0122,0,1
43,Female,Madhesh,69400,556000,120,0,0,0,0,2.2819,0.4381,1.0,15700.0,0.0331,0.6419,0.6,0,2,28,2,35,6,29300.0,12,40,0.0136,1,0
48,Female,Bagmati,106700,1607000,48,0,0,0,0,1.1328,0.9587,1.0,9900.0,0.0038,0.7193,0.6,1,2,17,1,75,6,68600.0,11,21,0.0111,0,0
34,Other,Bagmati,72700,562000,84,0,0,0,0,3.5,0.1973,1.0,1124100.0,0.0964,0.6881,0.4,1,0,124,0,17,5,869800.0,1,70,0.011,0,0
40,Male,Province No. 1,55400,361000,36,0,0,0,0,1.4439,0.669,1.0,500.0,0.1066,0.7786,0.8,1,2,46,1,109,3,500.0,8,40,0.0141,1,0
59,Male,Sudurpashchim,49200,345000,84,0,0,0,0,3.28,0.3045,0.7,10000.0,0.2657,0.4276,0.5,1,1,29,0,10,1,1100.0,8,48,0.0143,1,0
53,Female,Province No. 1,8900,72000,48,27,5,2,0,1.1437,0.8364,1.0,57200.0,0.068,0.3515,0.5,1,4,206,0,81,5,65900.0,3,38,0.0137,0,0
46,Male,Province No. 1,71900,758000,48,1,1,1,0,2.4328,0.419,0.7,989100.0,0.1454,0.5702,0.6,0,0,41,1,64,4,1034400.0,6,0,0.0137,1,0
60,Male,Lumbini,74300,601000,60,4,0,0,0,1.5692,0.6397,1.0,3200.0,0.1284,0.3786,0.6,1,3,36,1,75,5,500.0,5,22,0.0139,1,0
21,Male,Province No. 1,39700,244000,36,0,0,0,0,2.5305,0.391,1.0,208600.0,0.0879,0.539,0.5,1,1,0,0,27,5,128000.0,9,47,0.0141,0,0
43,Male,Gandaki,66300,355000,24,0,0,0,0,1.6344,0.6883,1.0,63500.0,0.1777,0.7289,1.0,1,2,3,2,217,4,60300.0,12,45,0.0117,1,0
32,Male,Bagmati,79200,365000,36,0,0,0,0,2.8442,0.35,1.0,274500.0,0.1022,0.6721,0.8,1,1,76,2,10,5,222900.0,10,65,0.0121,0,0
33,Male,Bagmati,112800,711000,36,0,0,0,0,2.8233,0.357,0.7,119700.0,0.0795,0.6362,0.6,1,0,11,1,15,5,117700.0,2,44,0.0119,0,0
53,Female,Bagmati,79200,707000,60,0,0,0,1,1.9414,0.5088,0.7,395100.0,0.1329,0.5212,0.5,0,1,154,1,61,6,233500.0,8,49,0.0112,0,0
54,Female,Bagmati,99500,581000,60,14,2,0,0,1.4198,0.7108,1.0,331400.0,0.0488,0.7316,0.6,1,4,48,3,51,4,255600.0,10,68,0.0119,0,1
41,Male,Gandaki,58300,390000,60,0,0,0,0,2.8265,0.3261,0.7,93500.0,-0.1032,0.7814,0.8,1,1,22,1,68,6,500.0,3,23,0.0124,0,0
43,Male,Lumbini,74500,1144000,120,0,0,0,0,3.4624,0.2735,0.7,180600.0,0.0086,0.4232,0.6,0,0,5,0,76,5,238500.0,8,52,0.0141,0,0
46,Female,Sudurpashchim,59100,340000,24,4,1,0,0,2.008,0.5101,1.0,324700.0,-0.0354,0.7023,0.6,1,1,175,1,21,3,311400.0,9,56,0.0155,0,0
58,Other,Lumbini,37000,429000,48,104,1,0,0,1.2427,0.8099,1.0,27700.0,0.0645,0.5721,0.5,0,2,48,2,5,5,27200.0,3,44,0.0125,0,1
21,Female,Bagmati,94300,1127000,48,0,0,0,0,1.0428,0.9556,1.0,260600.0,0.0633,0.7815,0.5,0,4,2,1,28,2,221700.0,10,85,0.0134,1,0
44,Male,Sudurpashchim,28800,181000,48,1,1,0,0,1.1142,0.8162,1.0,98300.0,0.064,0.6501,0.6,1,3,92,3,125,3,119700.0,4,30,0.015,1,0
23,Female,Gandaki,20300,200000,36,10,2,1,0,1.0701,1.0486,0.4,236900.0,-0.0893,0.6725,0.5,0,4,20,2,10,2,273400.0,6,8,0.012,0,1
60,Female,Bagmati,43700,227000,48,0,0,1,0,1.7383,0.5382,1.0,119000.0,0.0483,0.7081,0.5,0,3,79,4,57,2,80300.0,11,14,0.0113,0,0
31,Male,Gandaki,18800,73000,60,84,3,2,0,2.421,0.4031,1.0,66600.0,0.0579,0.5874,0.5,1,2,69,1,36,1,36700.0,9,60,0.0119,0,0
21,Male,Gandaki,103000,727000,84,1,2,1,0,1.8307,0.5251,0.7,1175100.0,0.074,0.7001,0.6,0,2,0,1,32,4,1412000.0,12,49,0.0117,0,1
54,Female,Bagmati,90500,551000,120,4,2,0,0,3.2175,0.3342,1.0,290800.0,0.061,0.565,1.0,0,1,240,0,33,6,338500.0,6,11,0.0113,1,0
