applicant_age,gender,province,monthly_income_npr,loan_amount_npr,loan_tenure_months,close_year,max_dpd_24m,overdue_count_12m,bounce_count_12m,restructure_count,dscr,emi_income_ratio,income_stability,avg_bank_balance_6m,income_cagr_2y,ltv_ratio,collateral_score,insurance_flag,active_loan_count,credit_history_months,hard_enquiry_6m,bank_tenure_months,product_count,avg_deposit_12m,bs_month_applied,festival_proximity,district_npa_rate,remittance_inflow_flag,defaulted
27,Female,Province No. 1,57400,540000,60,2023,35,0,0,0,1.5264,0.6209,1.0,251300.0,0.0511,0.6626,0.5,0,2,64,1,20,4,205300.0,6,3,0.0135,0,0
26,Female,Gandaki,45400,382000,36,2019,1,0,0,0,1.998,0.4626,1.0,32700.0,0.1177,0.2982,0.6,0,1,2,0,36,2,25100.0,6,9,0.013,0,0
58,Female,Province No. 1,61200,251000,48,2020,6,2,2,0,1.483,0.6503,1.0,500.0,0.1134,0.4616,1.0,1,3,172,0,80,3,500.0,3,38,0.0121,0,0
46,Female,Province No. 1,50400,226000,48,2020,3,6,3,0,3.5,0.168,0.7,141000.0,0.3239,0.6722,0.8,1,0,123,1,70,6,69700.0,6,11,0.0122,0,0
61,Female,Bagmati,55900,579000,120,2018,0,0,1,0,3.5,0.2359,1.0,428300.0,0.0827,0.6353,1.0,1,0,99,0,52,5,383300.0,1,70,0.0122,0,0
32,Female,Lumbini,9300,127000,84,2023,0,0,0,0,1.7099,0.5615,0.4,76100.0,0.0462,0.7064,0.5,0,1,15,2,161,6,58900.0,2,36,0.0132,0,0
24,Male,Lumbini,57000,278000,36,2021,0,0,0,0,2.9876,0.3351,0.7,202800.0,0.194,0.5592,0.8,1,1,22,1,9,2,265700.0,11,30,0.0128,0,0
40,Female,Lumbini,51400,395000,36,2020,0,0,0,0,1.9413,0.5069,0.7,173900.0,-0.0282,0.2804,1.0,1,1,100,2,48,2,107700.0,2,52,0.0127,0,0
28,Male,Bagmati,134900,695000,36,2023,18,4,2,0,3.5,0.2644,1.0,1161100.0,0.0639,0.6684,0.6,1,0,0,1,55,4,1189500.0,2,50,0.0118,0,0
26,Female,Bagmati,56300,784000,48,2022,0,0,0,0,1.8559,0.5571,0.4,49600.0,-0.0896,0.4554,0.5,1,1,72,1,96,3,56100.0,8,41,0.0113,0,0
58,Male,Bagmati,165000,851000,36,2024,7,2,1,0,2.8841,0.333,0.7,762100.0,0.0928,0.3105,0.5,0,1,240,1,20,4,500000.0,12,35,0.0114,1,0
37,Male,Lumbini,43500,678000,48,2022,10,0,0,0,1.4848,0.6796,0.7,254300.0,0.2026,0.3568,0.6,1,1,240,1,18,1,290700.0,3,32,0.0136,0,1
23,Female,Province No. 1,55500,399000,24,2024,0,0,0,0,1.5636,0.6221,1.0,120800.0,0.025,0.4151,0.5,0,1,2,4,60,2,155700.0,11,14,0.0135,0,0
29,Female,Lumbini,29600,154000,24,2023,0,0,1,0,3.0404,0.3197,0.7,17800.0,0.1783,0.6839,1.0,0,0,3,0,73,6,500.0,12,58,0.0149,0,0
36,Male,Lumbini,77000,668000,120,2023,0,0,0,0,3.5,0.273,0.7,500.0,0.1872,0.4555,0.5,0,1,24,3,47,5,2800.0,11,14,0.0128,0,0
58,Male,Province No. 1,19500,174000,60,2021,33,0,0,0,2.6326,0.3982,0.4,102000.0,-0.1914,0.6505,0.8,0,1,240,1,26,5,78000.0,5,12,0.0119,1,0
47,Male,Lumbini,63900,271000,60,2019,0,0,0,0,2.3398,0.4621,0.7,500.0,0.0311,0.3539,1.0,1,2,194,1,150,3,500.0,2,31,0.012,0,0
42,Female,Bagmati,55700,856000,84,2021,0,0,0,0,2.2926,0.3997,1.0,500.0,0.1207,0.7718,0.6,0,0,145,1,46,3,30800.0,6,18,0.0137,0,0
45,Male,Province No. 1,59600,635000,84,2022,11,1,0,0,1.2613,0.7992,1.0,656400.0,0.1515,0.6913,1.0,1,4,0,2,1,6,442800.0,12,37,0.0129,0,1
54,Female,Gandaki,88600,1106000,120,2020,0,0,1,0,2.6181,0.3857,0.7,255600.0,0.0876,0.7709,0.8,1,2,240,1,7,6,173100.0,7,11,0.0124,0,0
29,Female,Bagmati,14700,50000,84,2020,0,0,0,0,2.3275,0.4424,0.4,4400.0,0.0077,0.5292,0.5,1,2,70,2,56,6,22300.0,11,40,0.0129,0,0
41,Female,Madhesh,19700,73000,36,2021,0,0,0,0,1.614,0.6045,0.7,6100.0,0.0648,0.3753,0.6,0,3,18,1,19,2,500.0,8,51,0.0133,0,0
37,Male,Province No. 1,47000,412000,36,2021,0,0,1,0,1.7219,0.583,1.0,500.0,0.0173,0.5712,1.0,1,1,78,1,27,5,1500.0,11,29,0.0145,0,0
22,Female,Bagmati,96800,679000,84,2022,5,3,0,0,1.3849,0.7165,1.0,302600.0,0.1604,0.4085,0.5,1,5,9,2,23,6,314500.0,9,69,0.0121,0,0
44,Female,Madhesh,36800,498000,120,2020,0,0,0,0,1.335,0.7378,0.7,384000.0,0.0584,0.5009,0.5,0,3,189,6,295,3,434000.0,6,0,0.0146,0,0
50,Male,Bagmati,91900,793000,60,2018,53,0,0,0,2.9988,0.3191,0.7,36300.0,0.127,0.5306,0.4,0,0,101,2,9,2,48700.0,3,23,0.0118,1,0
48,Male,Bagmati,65500,430000,24,2020,0,0,0,0,1.7653,0.5593,1.0,36300.0,0.0461,0.5468,0.8,1,1,17,1,32,4,25700.0,12,58,0.0113,0,0
23,Female,Bagmati,81500,685000,48,2020,0,0,0,0,3.1336,0.311,1.0,251200.0,0.0011,0.7849,0.5,0,0,1,0,4,6,316500.0,9,52,0.0118,0,0
37,Male,Sudurpashchim,13800,50000,24,2022,15,0,0,0,2.9783,0.3345,0.4,76500.0,0.0857,0.581,0.5,1,1,21,2,48,5,122600.0,12,42,0.0136,0,0
37,Male,Province No. 1,49300,351000,48,2021,0,0,0,0,1.7641,0.6159,1.0,522000.0,0.045,0.6909,0.6,0,2,5,2,10,6,669600.0,4,20,0.0137,0,0
27,Male,Bagmati,54300,752000,24,2022,0,0,0,0,0.9041,1.1485,1.0,53400.0,0.1035,0.5833,0.8,1,2,9,0,1,3,33600.0,7,17,0.012,0,0
43,Male,Gandaki,46200,474000,48,2021,180,3,1,0,1.6442,0.631,1.0,110700.0,0.0986,0.4658,0.6,1,1,28,1,55,1,76000.0,5,29,0.0129,0,1
43,Female,Bagmati,118600,671000,60,2022,0,0,0,0,2.9952,0.3383,1.0,737200.0,0.1118,0.4372,0.8,1,2,240,2,53,5,671100.0,4,11,0.0115,0,0
53,Female,Bagmati,139900,798000,60,2018,4,4,3,0,3.5,0.1846,1.0,78300.0,0.1198,0.3064,0.5,0,0,122,0,30,5,88300.0,8,26,0.0127,0,0
53,Female,Madhesh,25400,296000,60,2022,11,5,0,0,1.3257,0.7051,0.7,191700.0,0.1326,0.7215,0.5,0,2,240,2,170,4,184800.0,8,50,0.0144,0,0
58,Male,Lumbini,31300,285000,12,2018,0,0,0,0,0.9885,1.1532,0.7,24600.0,0.1603,0.4876,0.8,0,1,240,0,53,3,11300.0,2,35,0.013,0,0
38,Male,Lumbini,58800,335000,36,2023,0,0,0,0,1.5784,0.6431,0.7,251200.0,0.1634,0.7712,0.8,1,2,83,3,17,1,191400.0,7,15,0.0137,0,0
29,Male,Gandaki,22300,67000,48,2024,0,0,0,0,1.9009,0.5213,0.7,47900.0,0.0668,0.3716,0.4,0,3,23,3,69,3,50500.0,12,48,0.0124,0,0
43,Female,Madhesh,69400,556000,120,2022,0,0,0,0,3.352,0.2914,1.0,618100.0,0.0771,0.3352,0.6,1,1,172,0,1,2,621300.0,7,0,0.0144,1,0
48,Female,Bagmati,106700,1607000,48,2018,0,0,0,0,0.9558,1.1807,1.0,699700.0,0.1239,0.7584,0.6,1,3,146,6,18,5,577700.0,1,48,0.0114,0,0
34,Other,Bagmati,72700,562000,84,2020,0,0,0,0,2.8887,0.3252,1.0,678400.0,0.061,0.6893,0.4,1,1,48,2,23,4,396500.0,12,57,0.0119,0,0
40,Male,Province No. 1,55400,361000,36,2019,18,5,3,0,3.5,0.2861,1.0,217400.0,0.051,0.4155,0.8,1,0,78,0,12,5,263100.0,11,36,0.0137,0,0
59,Male,Sudurpashchim,49200,345000,84,2018,42,2,1,0,1.6938,0.549,0.7,706300.0,0.122,0.4425,0.5,0,2,183,1,146,4,686300.0,11,28,0.0154,0,0
53,Female,Province No. 1,8900,72000,48,2022,0,0,0,0,1.1683,0.8078,1.0,30500.0,0.0417,0.3709,0.5,0,3,164,2,57,6,500.0,7,7,0.0133,0,0
46,Male,Province No. 1,71900,758000,48,2022,0,0,0,0,2.156,0.4564,0.7,145700.0,0.0457,0.6246,0.6,0,1,240,4,24,3,128200.0,5,1,0.0122,0,0
60,Male,Lumbini,74300,601000,60,2022,0,0,0,0,2.7302,0.3841,1.0,529200.0,0.0503,0.2519,0.6,0,2,38,0,1,6,532200.0,11,38,0.0145,0,0
21,Male,Province No. 1,39700,244000,36,2019,0,0,0,0,1.536,0.6467,1.0,237700.0,0.0697,0.7309,0.5,0,2,1,2,36,2,329900.0,11,29,0.0135,0,0
43,Male,Gandaki,66300,355000,24,2019,0,0,0,0,2.0845,0.4893,1.0,425500.0,0.125,0.4132,1.0,1,1,21,1,1,4,462500.0,6,0,0.0125,1,0
32,Male,Bagmati,79200,365000,36,2020,0,0,0,0,3.5,0.2015,1.0,219500.0,0.0697,0.5636,0.8,0,0,0,1,13,4,183300.0,6,0,0.0113,0,0
33,Male,Bagmati,112800,711000,36,2021,0,0,0,0,1.4009,0.7361,0.7,319300.0,0.2244,0.4729,0.6,1,4,132,2,55,5,284400.0,8,34,0.0111,0,0
53,Female,Bagmati,79200,707000,60,2020,169,0,0,0,2.181,0.4684,0.7,14200.0,0.2708,0.5482,0.5,0,1,19,1,106,5,21200.0,1,47,0.0113,0,1
54,Female,Bagmati,99500,581000,60,2024,12,4,2,0,1.7943,0.5896,1.0,187700.0,0.0731,0.3926,0.6,0,3,139,4,88,5,224000.0,4,14,0.0127,0,1
41,Male,Gandaki,58300,390000,60,2018,0,0,0,0,3.2368,0.3076,0.7,94700.0,0.2313,0.4813,0.8,1,1,63,0,29,2,109900.0,6,17,0.012,1,0
43,Male,Lumbini,74500,1144000,120,2021,23,6,4,0,2.3077,0.4221,0.7,500.0,0.2129,0.7828,0.6,0,1,240,1,116,6,500.0,2,37,0.0139,0,0
46,Female,Sudurpashchim,59100,340000,24,2024,7,3,2,0,2.3033,0.4312,1.0,500.0,0.0513,0.3658,0.6,1,0,240,1,21,3,37100.0,6,2,0.0149,0,0
58,Other,Lumbini,37000,429000,48,2024,0,0,0,0,1.3231,0.6893,1.0,443900.0,0.0396,0.7105,0.5,0,2,136,0,17,1,577900.0,5,11,0.0127,0,0
21,Female,Bagmati,94300,1127000,48,2020,0,0,0,0,1.3913,0.6792,1.0,577400.0,0.1303,0.3381,0.5,0,2,4,1,6,4,696500.0,6,3,0.0121,0,0
44,Male,Sudurpashchim,28800,181000,48,2022,14,1,0,0,2.1735,0.454,1.0,800.0,0.0867,0.2743,0.6,0,2,42,3,19,3,48700.0,8,46,0.0143,1,0
23,Female,Gandaki,20300,200000,36,2023,0,0,0,0,2.096,0.4942,0.4,106600.0,0.1131,0.2906,0.5,1,0,1,1,27,3,107000.0,2,55,0.0119,0,0
60,Female,Bagmati,43700,227000,48,2020,0,0,1,0,3.5,0.227,1.0,171900.0,0.14,0.7607,0.5,1,0,86,0,5,1,175700.0,6,12,0.0123,0,0
31,Male,Gandaki,18800,73000,60,2022,0,0,0,0,2.5977,0.3665,1.0,500.0,0.0714,0.3979,0.5,0,2,206,1,131,4,500.0,5,23,0.0122,0,0
21,Male,Gandaki,103000,727000,84,2024,0,0,0,0,3.5,0.2418,0.7,598300.0,0.1199,0.7396,0.6,1,1,7,1,24,3,475000.0,12,53,0.0118,0,0
54,Female,Bagmati,90500,551000,120,2024,20,2,0,0,3.5,0.2899,1.0,350400.0,0.0167,0.8046,1.0,1,1,240,3,168,6,375100.0,12,33,0.0113,0,0
52,Female,Karnali,29800,132000,120,2024,0,0,0,0,3.5,0.0949,0.7,96400.0,0.1518,0.6378,0.5,0,0,64,1,89,3,54700.0,5,23,0.0167,0,0
58,Male,Sudurpashchim,25700,236000,48,2022,0,0,0,0,1.643,0.6021,1.0,10500.0,0.1325,0.2892,0.5,0,2,240,2,7,1,500.0,8,37,0.0143,0,0
35,Female,Lumbini,38000,434000,60,2022,10,1,0,0,2.3263,0.416,1.0,135300.0,0.0998,0.5609,0.5,0,1,137,0,1,2,106700.0,4,6,0.0127,0,0
32,Male,Bagmati,47700,400000,60,2020,0,0,0,0,1.3354,0.7687,1.0,278100.0,0.0459,0.3461,0.8,1,3,30,0,14,4,314400.0,9,65,0.011,1,0
49,Female,Karnali,26700,400000,48,2023,6,1,0,0,1.1977,0.9118,1.0,29800.0,0.082,0.7499,1.0,1,2,53,1,1,1,61900.0,11,31,0.0153,1,0
60,Male,Lumbini,46100,504000,120,2023,49,4,2,1,3.5,0.2177,1.0,75800.0,0.091,0.2761,0.8,1,0,86,0,137,2,88500.0,5,23,0.0145,0,0
60,Male,Bagmati,68600,709000,24,2021,6,0,0,0,1.2349,0.7865,0.7,96800.0,0.1381,0.4198,0.8,1,0,89,2,15,2,130900.0,5,30,0.0121,0,0
37,Male,Lumbini,31900,274000,60,2023,0,0,0,0,1.9076,0.5153,0.7,294800.0,0.292,0.6567,0.8,1,3,27,1,56,1,220300.0,10,94,0.0123,1,0
48,Male,Madhesh,33800,423000,120,2020,19,0,0,0,2.3468,0.4284,0.7,143000.0,0.0735,0.6656,0.8,1,1,13,1,1,6,134500.0,4,11,0.0144,1,0
55,Female,Madhesh,57800,224000,60,2023,0,0,0,0,3.4156,0.2813,1.0,58800.0,0.0581,0.445,1.0,1,2,57,3,62,3,70800.0,7,0,0.0176,1,0
52,Female,Bagmati,51500,554000,12,2022,0,0,0,0,0.5911,1.6557,0.4,33700.0,0.0642,0.4084,0.8,1,2,240,3,14,5,60400.0,7,20,0.0108,0,0
46,Male,Madhesh,18300,88000,48,2018,77,3,1,0,3.3906,0.3064,1.0,500.0,0.1369,0.2961,0.4,0,1,21,0,23,2,17800.0,3,18,0.0146,1,0
27,Male,Bagmati,142400,788000,60,2021,2,1,0,0,1.9577,0.556,0.7,1159900.0,0.3218,0.5443,0.6,1,3,8,5,1,6,1489100.0,9,74,0.0117,0,0
47,Male,Bagmati,110700,678000,36,2022,0,0,0,0,1.9377,0.5439,0.7,652100.0,0.1641,0.4108,0.6,0,2,80,0,17,3,536800.0,6,0,0.0115,0,0
28,Male,Bagmati,90500,478000,120,2023,9,2,0,0,2.2093,0.4439,0.7,565900.0,0.0877,0.6367,0.5,0,2,130,2,21,1,712900.0,8,45,0.0126,0,0
39,Male,Province No. 1,71900,363000,120,2021,13,3,0,1,3.2313,0.3048,1.0,604300.0,0.0489,0.7488,0.6,1,1,69,1,19,5,744200.0,11,36,0.0139,0,0
45,Male,Gandaki,78800,1035000,120,2020,6,2,3,0,2.2441,0.4403,0.7,500.0,0.0339,0.5479,1.0,1,1,66,0,14,4,500.0,7,0,0.0121,0,1
22,Male,Gandaki,62100,539000,60,2019,0,0,0,0,2.2125,0.4595,0.7,220200.0,0.2859,0.5957,0.6,1,1,8,2,48,2,253700.0,1,62,0.0118,0,0
39,Other,Gandaki,78600,824000,36,2024,0,0,0,0,1.7082,0.562,1.0,904000.0,0.1343,0.3837,0.6,1,1,68,0,48,2,694000.0,5,6,0.0128,0,0
34,Female,Province No. 1,82100,660000,36,2021,41,1,0,0,1.5322,0.7231,0.7,253200.0,-0.007,0.6814,0.6,0,3,51,4,7,5,351500.0,2,60,0.0138,0,1
25,Male,Madhesh,33100,197000,60,2021,0,0,0,0,2.8794,0.3544,1.0,111000.0,0.1086,0.5669,0.8,1,1,20,3,7,6,119500.0,5,24,0.0139,1,0
48,Female,Province No. 1,35100,155000,84,2019,20,5,4,0,2.5629,0.3872,1.0,11700.0,0.0644,0.6029,0.6,1,2,107,1,58,5,500.0,5,26,0.0137,0,0
51,Male,Gandaki,83700,478000,24,2021,0,0,0,0,2.7269,0.3374,0.7,392800.0,0.2169,0.6602,0.8,0,0,236,0,9,3,275300.0,7,2,0.0129,0,0
58,Female,Bagmati,157600,1203000,84,2024,0,0,0,0,2.8341,0.345,0.7,657800.0,0.1443,0.4893,0.8,1,2,80,4,11,2,470600.0,5,16,0.0122,0,0
50,Male,Madhesh,53300,902000,120,2022,0,0,0,0,2.917,0.3383,1.0,139200.0,0.049,0.5735,0.5,0,0,27,0,242,3,169700.0,12,30,0.0154,0,0
28,Male,Gandaki,56400,438000,84,2023,0,0,0,0,2.0185,0.4972,1.0,98000.0,0.131,0.4579,0.8,0,2,118,0,91,6,66100.0,5,29,0.0121,0,0
24,Male,Karnali,8000,50000,36,2024,54,2,2,0,1.6991,0.5512,1.0,32700.0,0.0775,0.2771,0.6,0,2,8,1,22,5,42000.0,10,84,0.0146,0,0
55,Female,Province No. 1,47700,429000,60,2024,0,0,0,0,3.5,0.2669,1.0,5200.0,0.1204,0.4118,1.0,1,0,16,0,56,5,49700.0,4,24,0.0139,0,0
23,Female,Madhesh,28300,359000,48,2024,10,1,0,0,2.163,0.4469,1.0,500.0,0.0489,0.6383,0.5,0,0,8,0,60,1,500.0,7,13,0.0156,0,0
36,Female,Province No. 1,63500,263000,60,2024,36,3,2,0,3.5,0.131,1.0,245500.0,0.0747,0.3064,0.6,0,0,28,2,33,2,157700.0,5,3,0.0127,0,0
36,Female,Madhesh,67700,1212000,120,2022,0,0,0,0,1.7019,0.6074,0.7,183700.0,-0.079,0.7201,0.5,0,2,2,3,1,6,151200.0,5,22,0.0145,1,1
28,Female,Bagmati,92700,421000,48,2023,0,0,0,0,1.6557,0.6104,1.0,220200.0,0.034,0.434,0.6,1,3,14,1,18,2,143500.0,5,24,0.0115,0,0
47,Female,Madhesh,10300,70000,84,2023,19,2,2,0,1.8986,0.4948,1.0,24900.0,0.0588,0.2657,0.4,1,2,114,1,108,2,500.0,4,32,0.0142,0,1
53,Male,Bagmati,52800,403000,120,2024,0,0,0,1,1.6277,0.6396,1.0,85200.0,0.0075,0.4666,0.8,1,3,108,5,69,5,58400.0,4,27,0.0134,0,0
58,Male,Karnali,26700,308000,120,2024,6,0,0,0,3.0264,0.3152,1.0,37900.0,0.156,0.681,0.5,0,1,143,0,70,6,49600.0,7,0,0.0157,0,0
40,Female,Bagmati,67400,446000,48,2022,0,0,0,0,3.5,0.2676,1.0,99800.0,0.0867,0.8182,0.6,1,0,75,2,61,6,97400.0,8,30,0.0112,0,0
39,Other,Gandaki,56300,764000,48,2018,0,0,0,0,1.1659,0.8583,1.0,49100.0,0.0717,0.4231,0.6,0,2,30,0,58,1,1300.0,5,20,0.0132,1,0
29,Male,Madhesh,49800,250000,84,2024,4,1,2,0,3.5,0.1058,1.0,117000.0,0.0689,0.4675,0.5,1,0,29,1,13,5,114400.0,2,57,0.014,0,0
24,Female,Bagmati,96300,739000,60,2022,0,0,0,0,2.6009,0.3984,1.0,2108700.0,0.0917,0.3452,0.4,0,1,33,2,23,5,2440600.0,1,66,0.0117,0,0
56,Female,Bagmati,55400,756000,24,2024,0,0,1,0,1.1546,0.8885,0.7,421600.0,0.181,0.333,0.5,0,0,17,2,10,1,484000.0,1,63,0.0128,0,0
56,Male,Lumbini,20100,260000,48,2021,20,1,1,0,1.6203,0.5472,0.4,28600.0,0.2202,0.4036,0.6,1,1,26,0,40,2,7100.0,2,37,0.0128,0,0
62,Female,Bagmati,54400,536000,120,2022,65,7,4,0,2.62,0.3268,0.7,74200.0,0.1832,0.3499,0.6,0,1,240,1,17,6,50300.0,1,71,0.0123,0,0
26,Female,Madhesh,27700,209000,60,2023,39,1,1,0,3.5,0.2364,1.0,306500.0,0.0806,0.4762,0.8,1,0,38,0,96,6,257500.0,2,51,0.014,0,0
38,Male,Gandaki,86900,862000,120,2019,0,0,0,0,1.7451,0.5479,1.0,53300.0,0.079,0.4385,0.5,0,2,27,2,240,6,67200.0,5,5,0.0126,0,0
47,Female,Bagmati,141300,786000,84,2021,180,4,1,1,3.2121,0.3309,1.0,161200.0,0.1143,0.4939,0.6,0,2,240,0,59,4,157100.0,10,81,0.0114,0,1
57,Male,Bagmati,75200,437000,24,2023,0,0,0,0,1.5416,0.7349,0.7,286200.0,0.0718,0.7553,0.8,1,2,240,2,14,1,225500.0,9,61,0.0127,1,1
38,Female,Sudurpashchim,32400,102000,48,2021,2,3,2,0,3.5,0.1298,0.7,47300.0,0.0538,0.2659,1.0,1,0,22,0,97,6,69200.0,6,19,0.0154,1,0
26,Male,Province No. 1,86000,785000,48,2022,0,0,0,0,1.9178,0.4847,1.0,421000.0,0.0834,0.4953,0.4,0,1,98,1,96,2,329900.0,4,19,0.0132,0,0
59,Male,Bagmati,30700,440000,120,2022,28,2,2,0,3.5,0.2791,1.0,99800.0,0.1217,0.6508,1.0,1,0,25,2,6,5,89100.0,10,90,0.0128,0,0
24,Female,Province No. 1,48200,859000,36,2021,1,7,3,0,0.9631,1.0192,1.0,104600.0,0.0546,0.2509,0.6,1,1,1,0,36,2,58700.0,9,51,0.0129,1,0
50,Male,Lumbini,50700,363000,120,2021,15,2,3,0,3.1901,0.325,1.0,292700.0,0.1105,0.6458,0.8,1,1,240,3,18,6,202700.0,11,23,0.0135,0,0
36,Male,Lumbini,22300,92000,60,2024,8,5,2,0,3.5,0.2687,0.4,41200.0,-0.1011,0.5415,0.6,0,1,206,0,21,6,54700.0,6,3,0.0136,0,1
21,Male,Lumbini,32700,534000,60,2023,0,0,0,0,1.7081,0.5526,1.0,78300.0,0.0173,0.3066,0.8,1,1,3,1,31,6,103700.0,5,5,0.013,1,0
43,Female,Lumbini,60800,1082000,120,2024,0,0,0,0,1.868,0.553,1.0,541400.0,0.1528,0.6241,0.5,0,1,73,0,173,5,643100.0,11,18,0.0124,0,0
36,Male,Karnali,21200,269000,84,2023,0,0,0,0,3.3123,0.2774,1.0,141700.0,0.0472,0.7741,0.8,1,0,51,1,46,3,123100.0,2,37,0.0152,0,0
39,Male,Madhesh,32200,372000,48,2018,0,0,0,0,1.7736,0.5601,1.0,51500.0,0.1262,0.7164,0.8,1,2,6,0,12,5,46700.0,1,47,0.0151,0,0
28,Male,Madhesh,26100,124000,84,2023,0,0,0,0,3.5,0.0936,1.0,124800.0,0.1079,0.4795,0.8,1,0,115,1,103,4,104400.0,2,44,0.0141,0,0
49,Male,Gandaki,92100,1449000,36,2018,0,0,0,0,1.1792,0.8259,1.0,16300.0,0.1503,0.6753,0.8,1,0,14,1,89,6,500.0,9,64,0.0119,0,0
32,Female,Bagmati,60800,806000,48,2024,0,0,0,0,0.936,1.0793,1.0,152200.0,0.0245,0.6133,0.5,1,4,8,1,1,1,126900.0,7,5,0.0115,0,0
27,Female,Lumbini,49500,421000,60,2022,4,1,0,0,2.0761,0.4563,1.0,241000.0,0.0331,0.8054,0.8,1,2,21,5,9,6,256800.0,11,10,0.0139,0,0
37,Female,Bagmati,116400,1253000,36,2020,0,0,0,0,1.2395,0.7986,0.7,580400.0,0.0857,0.8219,0.5,0,4,78,4,52,1,776400.0,12,45,0.0126,0,1
28,Male,Bagmati,66300,599000,60,2022,0,0,0,0,2.2249,0.4213,1.0,748500.0,-0.0106,0.3329,0.6,0,1,0,2,2,5,619400.0,7,16,0.0135,0,0
43,Female,Bagmati,102200,493000,84,2024,1,4,3,0,3.2692,0.2854,1.0,334400.0,0.059,0.3732,0.8,1,2,20,2,24,1,347200.0,9,54,0.0109,0,0
43,Male,Bagmati,138800,584000,120,2024,0,0,0,0,1.9749,0.4991,0.7,301400.0,0.2255,0.5516,0.8,1,3,103,1,133,4,210200.0,2,53,0.0124,0,0
54,Female,Lumbini,29400,156000,12,2020,0,0,0,0,1.1005,1.0218,1.0,131700.0,0.1121,0.6951,0.6,1,3,85,3,93,5,116100.0,7,18,0.0146,0,0
62,Male,Lumbini,13200,171000,60,2023,4,1,0,0,1.5847,0.6381,0.4,115000.0,-0.0273,0.2904,0.6,0,2,159,1,92,3,85900.0,12,38,0.0129,1,0
24,Female,Madhesh,10900,70000,84,2020,4,2,1,0,3.5,0.1281,0.4,30700.0,-0.1219,0.5212,0.6,1,0,23,0,44,3,53900.0,6,2,0.0137,0,0
22,Female,Bagmati,125800,1622000,120,2018,16,8,6,0,2.0717,0.4968,1.0,2592300.0,0.0086,0.5555,0.5,0,1,3,1,41,3,2698700.0,9,71,0.0117,0,1
39,Female,Madhesh,27400,255000,120,2019,2,0,0,0,3.5,0.2027,1.0,87200.0,0.0668,0.6891,1.0,1,0,40,0,124,4,23400.0,2,48,0.015,0,0
23,Female,Gandaki,72300,716000,120,2023,0,0,0,0,3.5,0.1958,0.7,500.0,0.1896,0.4171,0.6,1,0,27,1,16,3,500.0,2,34,0.0119,1,0
56,Male,Sudurpashchim,17500,50000,24,2019,0,0,0,0,2.6403,0.3884,1.0,139300.0,0.086,0.7098,0.6,1,1,78,0,47,5,62300.0,7,11,0.0159,1,0
54,Male,Madhesh,66900,989000,24,2023,0,0,0,0,0.7294,1.121,1.0,132100.0,0.1003,0.634,0.8,0,1,70,1,23,2,191400.0,11,11,0.0145,0,0
39,Male,Madhesh,34500,323000,48,2024,0,0,0,0,2.6505,0.352,0.7,73200.0,0.2401,0.4232,0.6,1,0,27,2,150,6,95900.0,9,59,0.0151,0,0
61,Male,Madhesh,29000,483000,120,2023,0,0,1,0,1.9823,0.5205,1.0,196700.0,0.0683,0.3927,0.6,1,1,15,0,8,4,201100.0,8,40,0.0143,1,0
42,Female,Province No. 1,59800,409000,120,2020,13,2,2,0,3.5,0.136,0.7,465500.0,0.0854,0.6541,0.6,0,0,90,0,25,2,505100.0,10,90,0.0126,0,0
43,Female,Sudurpashchim,63900,499000,84,2023,2,1,1,0,3.5,0.2953,0.7,462100.0,0.1547,0.7423,0.5,0,1,108,0,32,1,310700.0,11,32,0.0152,0,0
53,Other,Madhesh,27200,138000,36,2023,0,0,0,0,3.5,0.2511,0.4,18000.0,0.1424,0.7066,1.0,1,0,116,0,45,1,500.0,2,54,0.0146,0,0
44,Female,Madhesh,38800,277000,24,2022,0,0,1,0,1.9282,0.5279,0.7,75500.0,-0.0505,0.5091,0.6,0,1,180,0,12,3,30100.0,2,30,0.0145,0,0
50,Male,Bagmati,8000,50000,84,2024,1,3,2,0,2.6028,0.3975,0.7,20200.0,0.1034,0.7159,0.5,1,2,28,0,50,5,12800.0,3,34,0.0121,0,0
31,Female,Province No. 1,63400,319000,36,2019,25,1,2,0,2.0776,0.5049,1.0,317100.0,0.0848,0.3909,0.6,1,1,14,0,138,2,196100.0,10,71,0.014,0,0
42,Female,Gandaki,26300,153000,60,2018,7,4,1,0,1.3109,0.8034,0.4,123200.0,-0.1391,0.4201,0.5,1,4,11,1,12,5,163100.0,3,40,0.0129,0,0
55,Female,Bagmati,32400,130000,48,2020,10,4,4,0,3.1254,0.3202,0.4,31700.0,0.1746,0.6197,0.6,1,1,161,1,19,2,33000.0,7,0,0.0106,0,0
61,Male,Province No. 1,42500,279000,48,2020,0,0,0,0,2.4207,0.4389,0.7,85700.0,0.0934,0.4999,0.6,0,2,28,1,85,6,129100.0,5,2,0.0129,0,0
29,Male,Lumbini,86000,393000,36,2019,4,4,2,0,2.7107,0.3834,0.7,85600.0,-0.003,0.5493,1.0,1,1,0,3,23,3,115700.0,11,13,0.0137,1,1
22,Male,Bagmati,79400,738000,36,2022,0,0,0,0,1.1337,0.8164,0.7,249700.0,0.1602,0.2902,0.5,0,2,3,0,27,2,338000.0,8,49,0.0121,0,0
